Name,Brand,Price,Image URL,Product URL,Star Rating,Number of Reviews
Explorer Strappy Dress,Sweaty Betty,$128.00,https://n.nordstrommedia.com/id/sr3/7e7fd6ab-c906-4b6c-a7b1-8f40519adc50.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/explorer-strappy-dress/7628466?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.8 out of 5 stars,(44)
Cyla Push Up Plunge Bra,Adore Me,$44.95,https://n.nordstrommedia.com/id/sr3/98ed6753-ed73-405f-8672-a5ec1b3eacfb.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7932889?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,No rating,No reviews
Stitchy Textured Short Sleeve Sweater,Topshop,$69.99 – $70.00,https://n.nordstrommedia.com/id/sr3/7f69cec8-cb9d-4567-9ba2-7a8df53b1100.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/stitchy-textured-short-sleeve-sweater/7858234?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,5 out of 5 stars,(1)
Sing Out Loud Cotton Tunic,Free People,$38.00,https://n.nordstrommedia.com/id/sr3/77a62d3c-2d44-46f6-b2da-a0ac9740e3ae.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sing-out-loud-cotton-tunic/7893144?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4 out of 5 stars,(1)
Margeaux Unlined Balconette Bra,Adore Me,$39.95,https://n.nordstrommedia.com/id/sr3/0ef53f3b-6ff7-48ee-a026-5678833ab57a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7966267?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Island Palm One-Piece Swimsuit,La Blanca,$130.00,https://n.nordstrommedia.com/id/sr3/ce065630-5b2a-481e-ae1e-4ba50535e8fc.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/island-palm-one-piece-swimsuit/7800610?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=830,4 out of 5 stars,(1)
Camden Embroidered Floral Mermaid Gown,Dress the Population,$348.00,https://n.nordstrommedia.com/id/sr3/3d8b1ad6-3ff7-4c66-ba5c-99cd1157ffe7.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/camden-embroidered-floral-mermaid-gown/7629414?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=649,4.3 out of 5 stars,(3)
Mixed Media Tank Dress,Madewell,$98.00,https://n.nordstrommedia.com/id/sr3/6b60b51e-e58d-4cd9-a70c-abd1641e5963.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7354906?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=494,4.4 out of 5 stars,(16)
Sasha High Waist Wide Leg Jeans (Ottilia Distressed),PAIGE,$259.00,https://n.nordstrommedia.com/id/sr3/b268e365-9b64-40e4-adaf-5e16d8949d2b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sasha-high-waist-wide-leg-jeans-ottilia-distressed/7839385?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,5 out of 5 stars,(1)
Susan Print Smocked Minidress,Ramy Brook,$395.00,https://n.nordstrommedia.com/id/sr3/30cefd8e-5340-45a4-9079-024418c80859.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/susan-print-smocked-minidress/7760048?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=401,5 out of 5 stars,(1)
2-Pack Sheer High Waist Panties,EBY,$38.00,https://n.nordstrommedia.com/id/sr3/7071995f-a0ef-45a1-9641-7ee944251d1e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7246854?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=300,4.4 out of 5 stars,(7)
Stretch Organic Cotton Longline Blazer (Regular & Petite),Eileen Fisher,$258.00,https://n.nordstrommedia.com/id/sr3/5cf967a9-eb27-43c6-bb5d-17f401a4ee0e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/stretch-organic-cotton-longline-blazer-regular-petite/7867935?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=050,4.5 out of 5 stars,(4)
Print Halter Maxi Dress,Donna Karan New York,$169.00,https://n.nordstrommedia.com/id/sr3/0ae0ee2b-701c-481b-845e-c9098f3b0781.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/print-halter-maxi-dress/7810993?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,No rating,No reviews
Sheri Slim Jeans,NYDJ,$99.00,https://n.nordstrommedia.com/id/sr3/f4bd6126-c75f-4df6-9341-9cc40238aaaf.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/nydj-sheri-slim-jeans/5913978?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,4.2 out of 5 stars,(69)
Haven Cheeky Swim Bottom,Dippin Daisys,$48.00,https://n.nordstrommedia.com/id/sr3/69187f92-7bdf-42cb-9e26-e6d008db807a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/haven-cheeky-swim-bottom/7907953?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,No rating,No reviews
Summer Floral Reversible Halter Bikini Top,Tommy Bahama,$115.00,https://n.nordstrommedia.com/id/sr3/8fbf1501-7aed-4b23-b474-f9cb19781d60.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/summer-floral-reversible-halter-bikini-top/7829878?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,3 out of 5 stars,(1)
Beaded Illusion Neck A-Line Gown (Plus Size),Alex Evenings,$269.00,https://n.nordstrommedia.com/id/sr3/045a6f56-4f7c-409b-a985-028ee9de7b88.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/alex-evenings-beaded-illusion-neck-a-line-gown-plus-size/5271383?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=417,4.8 out of 5 stars,(9)
Sequin Cocktail Dress,Mac Duggal,$538.00,https://n.nordstrommedia.com/id/sr3/20ddb1fc-dcbc-4691-9f53-892084aa7405.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/mac-duggal-sequin-cocktail-dress/6571032?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=002,3.1 out of 5 stars,(9)
Print Flutter Sleeve Blouse,Chaus,$49.00 – $59.00,https://n.nordstrommedia.com/id/sr3/0015091d-062b-4dd1-9ccb-dce678adbba3.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/chaus-print-flutter-sleeve-blouse/6574396?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=670,4.3 out of 5 stars,(7)
Neon 40 Pantyhose,Wolford,$55.00,https://n.nordstrommedia.com/id/sr3/053379a0-6a8e-4989-89ad-2407bbad55ca.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/neon-40-pantyhose/7367562?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=002,4.9 out of 5 stars,(9)
Zora Puff Sleeve Midi Dress,Nobody's Child,$204.00,https://n.nordstrommedia.com/id/sr3/547a35fa-a1bd-4bab-9515-5c956a8ee9e0.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/zora-puff-sleeve-midi-dress/7751541?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=103,No rating,No reviews
Illusionist Palma One-Piece Swimsuit,Miraclesuit®,$176.00,https://n.nordstrommedia.com/id/sr3/3c5c44d3-b5de-4a7a-aa7c-e52ba9627f4b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/miraclesuit-illusionist-palma-one-piece-swimsuit/5827429?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=412,4.3 out of 5 stars,(13)
Susan Off the Shoulder Long Sleeve Maxi Dress,EDIKTED,$67.20,https://n.nordstrommedia.com/id/sr3/1e16bc57-5d9f-47ca-b18f-fdcf3ccab62c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/susan-off-the-shoulder-long-sleeve-maxi-dress/7583322?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.3 out of 5 stars,(8)
Meg High Waist Wide Leg Jeans (Expertise),KUT from the Kloth,$109.00,https://n.nordstrommedia.com/id/sr3/3e3ae0b6-5092-48c1-ab8d-fefcceff2a5f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/kut-from-the-kloth-meg-high-waist-wide-leg-jeans-expertise/7448170?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=402,3.9 out of 5 stars,(10)
Troublemaker High Waist Denim Cutoff Shorts (Loyalty Distressed),DAZE,$70.00,https://n.nordstrommedia.com/id/sr3/96d86230-82a2-43b4-a968-ce9b8ebed977.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/troublemaker-high-waist-denim-cutoff-shorts-loyalty-distressed/7763036?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=423,5 out of 5 stars,(1)
High Waist Wide Leg Jeans,HINT OF BLU,$59.00,https://n.nordstrommedia.com/id/sr3/6c2a4137-1fc8-4e2e-b6e6-97fbbc165903.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/hint-of-blu-high-waist-wide-leg-jeans/6713888?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=453,4.1 out of 5 stars,(24)
Floral Embroidery Sleeveless Cocktail Midi Dress,Alex Evenings,$179.00,https://n.nordstrommedia.com/id/sr3/902f7aa8-8b16-4aa5-a252-94533694c8ff.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/floral-embroidery-sleeveless-cocktail-midi-dress/7773556?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=410,No rating,No reviews
Floating Underwire One-Piece Swimsuit,BLEU by Rod Beattie,$125.00,https://n.nordstrommedia.com/id/sr3/a2ca5953-0307-48d7-badc-837c96e7d724.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/bleu-by-rod-beattie-floating-underwire-one-piece-swimsuit/7811734?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=672,3 out of 5 stars,(2)
Coralee Rib Top,Veronica Beard,$198.00,https://n.nordstrommedia.com/id/sr3/72aa7867-0ca9-4076-99d7-2739d3dd0350.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/coralee-rib-top/7861807?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=601,No rating,No reviews
Brasil Crop Tank,EDIKTED,$27.20,https://n.nordstrommedia.com/id/sr3/247bb509-e1d3-4173-9e05-569df48f943d.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/brasil-crop-tank/7426869?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=720,4.1 out of 5 stars,(7)
Flutter Sleeve Lace Minidress,Chelsea28,$129.00,https://n.nordstrommedia.com/id/sr3/a39746e2-df66-448c-a554-6284f58d3c9f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/flutter-sleeve-lace-minidress/7850049?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Palisades Long Sleeve Sheer Cover-Up Minidress,LSPACE,$130.00,https://n.nordstrommedia.com/id/sr3/c844b0e3-deee-40ba-a09f-2b5fa3e3e0c7.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/lspace-palisades-long-sleeve-sheer-cover-up-minidress/7739477?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=342,No rating,No reviews
Taylor High Waist Crop Wide Leg Jeans (Brick Red),Veronica Beard,$268.00,https://n.nordstrommedia.com/id/sr3/7b7179ba-9176-4074-9c42-4eea3e0100b4.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/taylor-high-waist-crop-wide-leg-jeans-brick-red/7861812?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=601,No rating,No reviews
Long Sleeve Plunge Neck Cocktail Midi Dress,Mac Duggal,$338.00,https://n.nordstrommedia.com/id/sr3/dfef01db-ab92-487a-9438-64a4e370cea1.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/long-sleeve-plunge-neck-cocktail-midi-dress/5872157?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=320,4 out of 5 stars,(12)
One-Shoulder Long Sleeve Scuba Crepe Gown,Xscape Evenings,$258.00,https://n.nordstrommedia.com/id/sr3/d81f4298-b65f-43be-9f7a-5f07b47bae3a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/xscape-evenings-one-shoulder-long-sleeve-scuba-crepe-gown/7136699?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=301,4.2 out of 5 stars,(36)
Embellished Bodice Chiffon Gown,Betsy & Adam,$299.00,https://n.nordstrommedia.com/id/sr3/fb127dbf-b31c-421e-9275-eb2e2fde8aca.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/betsy-and-adam-embellished-bodice-chiffon-gown/7731841?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=409,5 out of 5 stars,(1)
V-Neck Cover-Up Tunic Dress,La Blanca,$103.00,https://n.nordstrommedia.com/id/sr3/be81d4f1-585e-4968-a91d-a2464c60e1f5.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/la-blanca-v-neck-cover-up-tunic-dress/7327926?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=401,3.9 out of 5 stars,(8)
Lace Long Sleeve Empire Gown (Plus Size),Mac Duggal,$398.00,https://n.nordstrommedia.com/id/sr3/ef8b40e7-bcc6-4db1-ba60-fd39839ca77c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/mac-duggal-lace-long-sleeve-empire-gown-plus-size/6632219?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,3.5 out of 5 stars,(4)
Favorite Fit Lounge Set,Honeydew Intimates,$68.00,https://n.nordstrommedia.com/id/sr3/21303c90-39fe-493b-9a25-642075e1cc03.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/favorite-fit-lounge-set/7869211?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,1 out of 5 stars,(2)
SLNY Sequin Chiffon Jacket Dress,SL FASHIONS,$149.00,https://n.nordstrommedia.com/id/sr3/1dc6c258-cd05-4bef-be0c-a7858806d357.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sl-fashions-slny-sequin-chiffon-jacket-dress/6404767?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=540,4.5 out of 5 stars,(4)
Alia Puff Sleeve Skater Dress,LIKELY,$228.00,https://n.nordstrommedia.com/id/sr3/199ee52a-e736-492f-9360-09b68765411b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/likely-alia-puff-sleeve-skater-dress/6626566?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,5 out of 5 stars,(1)
'Delice' Underwire Demi Bra,Simone Perele,$110.00,https://n.nordstrommedia.com/id/sr3/1873b4e7-bd5a-405b-9fcd-8b6ba946f521.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/simone-perele-delice-underwire-demi-bra/3810575?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=009,4.8 out of 5 stars,(12)
Pixie Plunge Neck Twist Front Gown,Katie May,$250.00,https://n.nordstrommedia.com/id/sr3/0c1c7cda-f5de-46df-8e5c-8c47c1d08335.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/pixie-plunge-neck-twist-front-gown/7293622?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=652,No rating,No reviews
Drapey Wide Leg Pants,Nordstrom,$119.00,https://n.nordstrommedia.com/id/sr3/27e1efe8-0973-4a74-89db-3b45d15dbeba.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/drapey-wide-leg-pants/7728282?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4 out of 5 stars,(5)
Margot Lace-Up Back One-Piece Swimsuit,Robin Piccone,$168.00,https://n.nordstrommedia.com/id/sr3/5a4c5a23-d587-4159-bf1d-5f08bd2c506a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/margot-lace-up-back-one-piece-swimsuit/7921719?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,5 out of 5 stars,(1)
Center Knot Cotton Midi Dress,MANGO,$39.99,https://n.nordstrommedia.com/id/sr3/afd0be72-90fe-444f-8c5d-96976eb1872e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/mango-center-knot-cotton-midi-dress/7875193?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=250,No rating,No reviews
Jene Textured Half-Zip Sweater,Varley,$178.00,https://n.nordstrommedia.com/id/sr3/0ad858e7-e2fb-4097-8db2-d38f9ddb874a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/jene-textured-half-zip-sweater/7894704?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,No rating,No reviews
Sunburst Pleated Satin Maxi Dress,Julia Jordan,$198.00,https://n.nordstrommedia.com/id/sr3/7ce530a7-de93-45d0-9409-31c0ab6659b3.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sunburst-pleated-satin-maxi-dress/7841833?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=691,No rating,No reviews
Flower Detail One-Shoulder Gown (Petite),Xscape Evenings,$258.00,https://n.nordstrommedia.com/id/sr3/c81b0743-6526-4af9-963b-a274c6ff1002.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/flower-detail-one-shoulder-gown-petite/7927471?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=407,No rating,No reviews
The Annabel Knit Jacket,Favorite Daughter,$198.00,https://n.nordstrommedia.com/id/sr3/81402037-e388-4f8e-9450-4584b206d29d.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/the-annabel-knit-jacket/7784422?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=110,No rating,No reviews
Tuleah Wool Flare Pants,BOSS,$278.00,https://n.nordstrommedia.com/id/sr3/182ec195-52c2-4985-8d59-385ffe0be8b7.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/boss-tuleah-wool-flare-pants/7476068?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.3 out of 5 stars,(11)
Microfiber Thong,Commando,$24.00,https://n.nordstrommedia.com/id/sr3/e40d9db7-1f51-4104-826d-44f0eb77c3eb.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/commando-microfiber-thong/6969435?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.6 out of 5 stars,(113)
Feather One-Shoulder Embroidered Gown,Mac Duggal,$698.00,https://n.nordstrommedia.com/id/sr3/81aa8485-2844-4a66-b41b-06e29d3e05aa.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/feather-one-shoulder-embroidered-gown/7775361?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,5 out of 5 stars,(1)
Wren Push Up Plunge Bra,Adore Me,$49.95,https://n.nordstrommedia.com/id/sr3/bbfd6e01-c67a-4bcc-a23a-bf69772d6a0b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7974672?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,No rating,No reviews
Network Madero One-Piece Swimsuit,Miraclesuit®,$188.00,https://n.nordstrommedia.com/id/sr3/673eead1-b005-4b99-8192-ab30ec8c02dc.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/miraclesuit-network-madero-one-piece-swimsuit/5754414?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=401,3.5 out of 5 stars,(6)
Color Code Bikini Top,Becca,$68.00,https://n.nordstrommedia.com/id/sr3/562d006f-bf2c-460c-aec4-d5c0770d395f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/becca-color-code-bikini-top/7656775?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=680,5 out of 5 stars,(2)
Logo T-Shirt,Fear of God Essentials,$45.00,https://n.nordstrommedia.com/id/sr3/d68cb90d-0b26-476d-977b-97661aa47377.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/logo-t-shirt/7810483?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Twist Front Metallic Long Sleeve Gown,Tadashi Shoji,$498.00,https://n.nordstrommedia.com/id/sr3/6a1adf95-692e-46d5-a828-9c2e1add482a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/twist-front-metallic-long-sleeve-gown/7902855?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=710,5 out of 5 stars,(1)
Laurel Canyon High Waist Flare Jeans,PAIGE,$229.00,https://n.nordstrommedia.com/id/sr3/cc09c267-d9bb-41cf-81d6-ca2c14cb53e4.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7539232?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,4.5 out of 5 stars,(11)
Annina High Waist Wide Leg Jeans (Alemayde),Citizens of Humanity,$238.00,https://n.nordstrommedia.com/id/sr3/2917d5fa-6fd4-4fbd-9f04-d9775889e01b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/annina-high-waist-wide-leg-jeans-alemayde/7826301?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=453,4.7 out of 5 stars,(3)
"Lace Trim Satin Bra, Panties & Robe Set",Dreamgirl,$59.00,https://n.nordstrommedia.com/id/sr3/45636531-0ce8-4c6b-a288-06f504e53183.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/lace-trim-satin-bra-panties-robe-set/7372448?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=402,4.7 out of 5 stars,(3)
Lusterweave V-Neck Button-Front Shirt,Madewell,$88.00,https://n.nordstrommedia.com/id/sr3/9542bc1e-0b5e-4b85-ade9-ab59b34e07b0.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7801942?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=016,4 out of 5 stars,(4)
Lace Bralette,Montelle Intimates,$49.00,https://n.nordstrommedia.com/id/sr3/57fa5539-19f1-49c5-8683-edd1b77cd0e2.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/montelle-intimates-lace-bralette/5825014?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=260,4.9 out of 5 stars,(9)
Kick Out Crop Jeans,Madewell,$138.00,https://n.nordstrommedia.com/id/sr3/e72bbb20-0cad-4dec-a1ce-0f68cd7e839d.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7801927?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.2 out of 5 stars,(13)
Jordan Sequin Gown,Dress the Population,$228.00,https://n.nordstrommedia.com/id/sr3/a0bd1755-334b-44b0-921a-69dffc56ead2.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/jordan-sequin-gown/7784308?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=458,4 out of 5 stars,(1)
Flyweight 2.0 Wind Resistant Zip Hoodie,The North Face,$100.00,https://n.nordstrommedia.com/id/sr3/687c00f3-e1da-4f11-b954-d2a2e5927eef.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/flyweight-2-0-wind-resistant-zip-hoodie/7825173?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=501,5 out of 5 stars,(8)
Print Long Sleeve Jersey Maxi Dress,Boden,$180.00,https://n.nordstrommedia.com/id/sr3/6e1dc570-7a61-42a9-9c27-e5013c0cee77.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/print-long-sleeve-jersey-maxi-dress/7893026?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=404,No rating,No reviews
